Algoritmo;Merge_Sort
Ejecución 417;0.0011832
Ejecución 418;0.0012238
Ejecución 419;0.0012243
Ejecución 420;0.0012176
Ejecución 421;0.0012181
Ejecución 422;0.0012243
Ejecución 423;0.001244
Ejecución 424;0.001224
Ejecución 425;0.0012588
Ejecución 426;0.0012168
Ejecución 427;0.0012235
Ejecución 428;0.0012229
Ejecución 429;0.0012237
Ejecución 430;0.0012166
Ejecución 431;0.0012159
Ejecución 432;0.0012242
Ejecución 433;0.001223
Ejecución 434;0.0012222
Ejecución 435;0.001288
Ejecución 436;0.001265
Ejecución 437;0.0012765
Ejecución 438;0.0012907
Ejecución 439;0.0012304
Ejecución 440;0.0012411
Ejecución 441;0.0012304
Ejecución 442;0.001259
Ejecución 443;0.0012359
Ejecución 444;0.0012468
Ejecución 445;0.0012826
Ejecución 446;0.0012298
Ejecución 447;0.0012368
Ejecución 448;0.0012304
Ejecución 449;0.0012212
Ejecución 450;0.0012314
Ejecución 451;0.0012277
Ejecución 452;0.0012276
Ejecución 453;0.0012268
Ejecución 454;0.0012195
Ejecución 455;0.0012222
Ejecución 456;0.0012264
Ejecución 457;0.001241
Ejecución 458;0.0012276
Ejecución 459;0.0012378
Ejecución 460;0.0012557
Ejecución 461;0.0012201
Ejecución 462;0.0012261
Ejecución 463;0.0012414
Ejecución 464;0.0012347
Ejecución 465;0.0012336
Ejecución 466;0.0012401
Ejecución 467;0.0012273
Ejecución 468;0.0012362
Ejecución 469;0.0012346
Ejecución 470;0.001234
Ejecución 471;0.0012191
Ejecución 472;0.0012248
Ejecución 473;0.0012348
Ejecución 474;0.0012346
Ejecución 475;0.0012291
Ejecución 476;0.0012382
Ejecución 477;0.0012281
Ejecución 478;0.0012334
Ejecución 479;0.00125
Ejecución 480;0.0012289
Ejecución 481;0.0012185
Ejecución 482;0.0012393
Ejecución 483;0.0012358
Ejecución 484;0.0012352
Ejecución 485;0.0012273
Ejecución 486;0.0012206
Ejecución 487;0.0012253
Ejecución 488;0.0012334
Ejecución 489;0.0012348
Ejecución 490;0.0012278
Ejecución 491;0.001218
Ejecución 492;0.0012403
Ejecución 493;0.0012416
Ejecución 494;0.0012334
Ejecución 495;0.0012271
Ejecución 496;0.0012193
Ejecución 497;0.0012541
Ejecución 498;0.0012541
Ejecución 499;0.0012355
Ejecución 500;0.0012292
Ejecución 501;0.0012241
Ejecución 502;0.001232
Ejecución 503;0.0012263
Ejecución 504;0.0012338
Ejecución 505;0.0012274
Ejecución 506;0.0012241
Ejecución 507;0.0012424
Ejecución 508;0.0012278
Ejecución 509;0.0012265
Ejecución 510;0.0012302
Ejecución 511;0.0012555
Ejecución 512;0.0012413
Ejecución 513;0.0012453
Ejecución 514;0.0012423
Ejecución 515;0.0012263
Ejecución 516;0.0012526
Ejecución 517;0.0012274
Ejecución 518;0.0012451
Ejecución 519;0.0012451
Ejecución 520;0.0012378
Ejecución 521;0.001233
Ejecución 522;0.0012433
Ejecución 523;0.0012306
Ejecución 524;0.0012406
Ejecución 525;0.001235
Ejecución 526;0.0012256
Ejecución 527;0.0012252
Ejecución 528;0.0012445
Ejecución 529;0.0012333
Ejecución 530;0.0012353
Ejecución 531;0.0012276
Ejecución 532;0.0012299
Ejecución 533;0.0012239
Ejecución 534;0.0012243
Ejecución 535;0.0012345
Ejecución 536;0.0012171
Ejecución 537;0.0012258
Ejecución 538;0.0012254
Ejecución 539;0.0012317
Ejecución 540;0.0012344
Ejecución 541;0.0012255
Ejecución 542;0.0012994
Ejecución 543;0.0012721
Ejecución 544;0.0012276
Ejecución 545;0.0012351
Ejecución 546;0.001219
Ejecución 547;0.0012175
Ejecución 548;0.0012251
Ejecución 549;0.0012266
Ejecución 550;0.0012251
Ejecución 551;0.0012168
Ejecución 552;0.0012333
Ejecución 553;0.0012253
Ejecución 554;0.0012245
Ejecución 555;0.001226
Ejecución 556;0.0012204
Ejecución 557;0.0012313
Ejecución 558;0.0012284
Ejecución 559;0.001228
Ejecución 560;0.0012276
Ejecución 561;0.0012206
Ejecución 562;0.0012384
Ejecución 563;0.0012274
Ejecución 564;0.001226
Ejecución 565;0.001227
Ejecución 566;0.0012187
Ejecución 567;0.001219
Ejecución 568;0.001227
Ejecución 569;0.0012295
Ejecución 570;0.0012272
Ejecución 571;0.0012196
Ejecución 572;0.00125
Ejecución 573;0.0012267
Ejecución 574;0.0012296
Ejecución 575;0.0012288
Ejecución 576;0.0012216
Ejecución 577;0.0012222
Ejecución 578;0.0012284
Ejecución 579;0.0012371
Ejecución 580;0.0012527
Ejecución 581;0.0012325
Ejecución 582;0.0012784
Ejecución 583;0.0012546
Ejecución 584;0.001232
Ejecución 585;0.0012265
Ejecución 586;0.0012273
Ejecución 587;0.0012195
Ejecución 588;0.0012192
Ejecución 589;0.0012282
Ejecución 590;0.0012539
Ejecución 591;0.0013245
Ejecución 592;0.0012311
Ejecución 593;0.0012194
Ejecución 594;0.0012362
Ejecución 595;0.0012278
Ejecución 596;0.0012261
Ejecución 597;0.0012188
Ejecución 598;0.0012188
Ejecución 599;0.0012254
Ejecución 600;0.0012355
Ejecución 601;0.0012493
Ejecución 602;0.0012191
Ejecución 603;0.0012201
Ejecución 604;0.0012252
Ejecución 605;0.0012266
Ejecución 606;0.0012261
Ejecución 607;0.001218
Ejecución 608;0.0012162
Ejecución 609;0.0012232
Ejecución 610;0.0012378
Ejecución 611;0.0019117
Ejecución 612;0.0012258
Ejecución 613;0.0012282
Ejecución 614;0.0012329
Ejecución 615;0.0012179
Ejecución 616;0.0012247
Ejecución 617;0.0012233
Ejecución 618;0.0012237
Ejecución 619;0.0012162
Ejecución 620;0.0012172
Ejecución 621;0.0012612
Ejecución 622;0.001244
Ejecución 623;0.0012841
Ejecución 624;0.00123
Ejecución 625;0.0012179
Ejecución 626;0.0012235
Ejecución 627;0.0012231
Ejecución 628;0.0012245
Ejecución 629;0.001217
Ejecución 630;0.0012158
Ejecución 631;0.0014634
Ejecución 632;0.0013121
Ejecución 633;0.0012473
Ejecución 634;0.0012325
Ejecución 635;0.0012261
Ejecución 636;0.001217
Ejecución 637;0.001218
Ejecución 638;0.0012235
Ejecución 639;0.0012239
Ejecución 640;0.0012779
Ejecución 641;0.0012587
Ejecución 642;0.00122
Ejecución 643;0.0012183
Ejecución 644;0.0012245
Ejecución 645;0.0012249
Ejecución 646;0.0012449
Ejecución 647;0.0012177
Ejecución 648;0.0012186
Ejecución 649;0.001224
Ejecución 650;0.0012641
Ejecución 651;0.001243
Ejecución 652;0.0012168
Ejecución 653;0.0012176
Ejecución 654;0.0012249
Ejecución 655;0.0012354
Ejecución 656;0.001235
Ejecución 657;0.0012249
Ejecución 658;0.0012233
Ejecución 659;0.001225
Ejecución 660;0.0012536
Ejecución 661;0.001234
Ejecución 662;0.0012335
Ejecución 663;0.0012445
Ejecución 664;0.001288
Ejecución 665;0.0012516
Ejecución 666;0.001226
Ejecución 667;0.0012176
Ejecución 668;0.001217
Ejecución 669;0.0012245
Ejecución 670;0.0012494
Ejecución 671;0.0012258
Ejecución 672;0.0013472
Ejecución 673;0.0012466
Ejecución 674;0.0012199
Ejecución 675;0.001227
Ejecución 676;0.0012242
Ejecución 677;0.001225
Ejecución 678;0.0012179
Ejecución 679;0.0012172
Ejecución 680;0.0012484
Ejecución 681;0.001224
Ejecución 682;0.0012238
Ejecución 683;0.0012568
Ejecución 684;0.0012195
Ejecución 685;0.0012285
Ejecución 686;0.0012282
Ejecución 687;0.0012279
Ejecución 688;0.0012179
Ejecución 689;0.0012174
Ejecución 690;0.0012466
Ejecución 691;0.0012256
Ejecución 692;0.001249
Ejecución 693;0.0012241
Ejecución 694;0.0012173
Ejecución 695;0.001223
Ejecución 696;0.0012251
Ejecución 697;0.0012235
Ejecución 698;0.0012177
Ejecución 699;0.001216
Ejecución 700;0.0012372
Ejecución 701;0.0012232
Ejecución 702;0.0012232
Ejecución 703;0.0012171
Ejecución 704;0.0012346
Ejecución 705;0.0012251
Ejecución 706;0.0012294
Ejecución 707;0.0012206
Ejecución 708;0.0012179
Ejecución 709;0.0012453
Ejecución 710;0.0012149
Ejecución 711;0.0011901
Ejecución 712;0.0011842
Ejecución 713;0.0011844
Ejecución 714;0.00119
Ejecución 715;0.0011912
Ejecución 716;0.0011835
Ejecución 717;0.0011833
Ejecución 718;0.0011908
Ejecución 719;0.0011905
Ejecución 720;0.0012102
Ejecución 721;0.0012019
Ejecución 722;0.0011842
Ejecución 723;0.001194
Ejecución 724;0.0016545
Ejecución 725;0.0012451
Ejecución 726;0.0012305
Ejecución 727;0.0012201
Ejecución 728;0.0012188
Ejecución 729;0.0012273
Ejecución 730;0.001241
Ejecución 731;0.0012263
Ejecución 732;0.0012284
Ejecución 733;0.001222
Ejecución 734;0.0012272
Ejecución 735;0.0012591
Ejecución 736;0.0013337
Ejecución 737;0.0012238
Ejecución 738;0.0012217
Ejecución 739;0.0012482
Ejecución 740;0.0016069
Ejecución 741;0.001228
Ejecución 742;0.0012274
Ejecución 743;0.0012207
Ejecución 744;0.0012217
Ejecución 745;0.0012638
Ejecución 746;0.0012286
Ejecución 747;0.0012299
Ejecución 748;0.0012205
Ejecución 749;0.0012345
Ejecución 750;0.0012274
Ejecución 751;0.0012261
Ejecución 752;0.0012264
Ejecución 753;0.0012196
Ejecución 754;0.0012276
Ejecución 755;0.0012289
Ejecución 756;0.0012276
Ejecución 757;0.0012276
Ejecución 758;0.0012211
Ejecución 759;0.0012441
Ejecución 760;0.0012283
Ejecución 761;0.0012272
Ejecución 762;0.0012264
Ejecución 763;0.00122
Ejecución 764;0.0012289
Ejecución 765;0.0012412
Ejecución 766;0.0012274
Ejecución 767;0.0012309
Ejecución 768;0.0011858
Ejecución 769;0.0011897
Ejecución 770;0.0012118
Ejecución 771;0.0012256
Ejecución 772;0.0012324
Ejecución 773;0.0011862
Ejecución 774;0.0012218
Ejecución 775;0.001209
Ejecución 776;0.0012508
Ejecución 777;0.0012344
Ejecución 778;0.0011864
Ejecución 779;0.0012293
Ejecución 780;0.0012033
Ejecución 781;0.0012003
Ejecución 782;0.0031307
Ejecución 783;0.0011949
Ejecución 784;0.0011945
Ejecución 785;0.0012079
Ejecución 786;0.0012095
Ejecución 787;0.0012282
Ejecución 788;0.0012286
Ejecución 789;0.0012487
Ejecución 790;0.0012143
Ejecución 791;0.0012166
Ejecución 792;0.0012149
Ejecución 793;0.0012363
Ejecución 794;0.0012272
Ejecución 795;0.0012224
Ejecución 796;0.0012397
Ejecución 797;0.0011916
Ejecución 798;0.0012364
Ejecución 799;0.0011923
Ejecución 800;0.0012236
Ejecución 801;0.0012359
Ejecución 802;0.0012326
Ejecución 803;0.0012308
Ejecución 804;0.0012243
Ejecución 805;0.0011862
Ejecución 806;0.0011478
Ejecución 807;0.0011095
Ejecución 808;0.001095
Ejecución 809;0.0011376
Ejecución 810;0.0011656
Ejecución 811;0.001191
Ejecución 812;0.0011755
Ejecución 813;0.0011287
Ejecución 814;0.0011017
Ejecución 815;0.001101
Ejecución 816;0.0010952
Ejecución 817;0.0011363
Ejecución 818;0.0011431
Ejecución 819;0.0011438
Ejecución 820;0.0016193
Ejecución 821;0.0011383
Ejecución 822;0.0012105
Ejecución 823;0.0012401
Ejecución 824;0.0012512
Ejecución 825;0.0012463
Ejecución 826;0.001231
Ejecución 827;0.0012198
Ejecución 828;0.0012297
Ejecución 829;0.0012365
Ejecución 830;0.0012235
Ejecución 831;0.0012166
Ejecución 832;0.0012229
Ejecución 833;0.0012229
Ejecución 834;0.0012246
Ejecución 835;0.0012163
Ejecución 836;0.0012171
Ejecución 837;0.0012238
Ejecución 838;0.0012231
Ejecución 839;0.001225
Ejecución 840;0.001216
Ejecución 841;0.0012163
Ejecución 842;0.0012229
Ejecución 843;0.0012238
Ejecución 844;0.0012295
Ejecución 845;0.0012239
Ejecución 846;0.0012174
Ejecución 847;0.0012333
Ejecución 848;0.0012295
Ejecución 849;0.0012339
Ejecución 850;0.0012282
Ejecución 851;0.0012214
Ejecución 852;0.001225
Ejecución 853;0.0012346
Ejecución 854;0.001234
Ejecución 855;0.0012285
Ejecución 856;0.0012249
Ejecución 857;0.0012239
Ejecución 858;0.0012357
Ejecución 859;0.0012343
Ejecución 860;0.0012311
Ejecución 861;0.0012245
Ejecución 862;0.0012325
Ejecución 863;0.0012344
Ejecución 864;0.0012237
Ejecución 865;0.0012084
Ejecución 866;0.0011579
Ejecución 867;0.0011213
Ejecución 868;0.0011023
Ejecución 869;0.0011437
Ejecución 870;0.0011036
Ejecución 871;0.0011027
Ejecución 872;0.001096
Ejecución 873;0.001095
Ejecución 874;0.0011026
Ejecución 875;0.0011017
Ejecución 876;0.0010952
Ejecución 877;0.0011016
Ejecución 878;0.0011015
Ejecución 879;0.0010952
Ejecución 880;0.0011053
Ejecución 881;0.001103
Ejecución 882;0.0011023
Ejecución 883;0.0010954
Ejecución 884;0.0011007
Ejecución 885;0.0011012
Ejecución 886;0.0010945
Ejecución 887;0.001096
Ejecución 888;0.0011026
Ejecución 889;0.0011017
Ejecución 890;0.0010959
Ejecución 891;0.0011246
Ejecución 892;0.0011036
Ejecución 893;0.001096
Ejecución 894;0.0010947
Ejecución 895;0.001101
Ejecución 896;0.0011016
Ejecución 897;0.0010958
Ejecución 898;0.0011027
Ejecución 899;0.0011025
Ejecución 900;0.0010958
Ejecución 901;0.0011078
Ejecución 902;0.001105
Ejecución 903;0.0011042
Ejecución 904;0.0010978
Ejecución 905;0.0011045
Ejecución 906;0.0010992
Ejecución 907;0.0011077
Ejecución 908;0.0011005
Ejecución 909;0.0011161
Ejecución 910;0.0011031
Ejecución 911;0.0011353
Ejecución 912;0.0010985
Ejecución 913;0.0011052
Ejecución 914;0.0011035
Ejecución 915;0.0011041
Ejecución 916;0.0011043
Ejecución 917;0.001112
Ejecución 918;0.0011055
Ejecución 919;0.0010966
Ejecución 920;0.0011015
Ejecución 921;0.0011083
Ejecución 922;0.0010954
Ejecución 923;0.0011285
Ejecución 924;0.0011031
Ejecución 925;0.0011529
Ejecución 926;0.0010963
Ejecución 927;0.0011142
Ejecución 928;0.0011006
Ejecución 929;0.0010957
Ejecución 930;0.0010963
Ejecución 931;0.0010993
Ejecución 932;0.0010945
Ejecución 933;0.0010952
Ejecución 934;0.0011477
Ejecución 935;0.0011024
Ejecución 936;0.001096
Ejecución 937;0.0010991
Ejecución 938;0.001103
Ejecución 939;0.0010954
Ejecución 940;0.0010955
Ejecución 941;0.0011091
Ejecución 942;0.0011009
Ejecución 943;0.0010944
Ejecución 944;0.0011018
Ejecución 945;0.0011314
Ejecución 946;0.0010986
Ejecución 947;0.0011012
Ejecución 948;0.0010945
Ejecución 949;0.0011008
Ejecución 950;0.0011002
Ejecución 951;0.001096
Ejecución 952;0.0010958
Ejecución 953;0.0011219
Ejecución 954;0.0011491
Ejecución 955;0.0011803
Ejecución 956;0.0010997
Ejecución 957;0.0011032
Ejecución 958;0.0011014
Ejecución 959;0.001096
Ejecución 960;0.0011011
Ejecución 961;0.0011018
Ejecución 962;0.0010961
Ejecución 963;0.0010957
Ejecución 964;0.0011019
Ejecución 965;0.001101
Ejecución 966;0.0010975
Ejecución 967;0.0011026
Ejecución 968;0.0011017
Ejecución 969;0.0010949
Ejecución 970;0.0011299
Ejecución 971;0.0011014
Ejecución 972;0.0011009
Ejecución 973;0.0011066
Ejecución 974;0.0011023
Ejecución 975;0.0011258
Ejecución 976;0.0011042
Ejecución 977;0.0011098
Ejecución 978;0.0013779
Ejecución 979;0.0011147
Ejecución 980;0.0011028
Ejecución 981;0.0011097
Ejecución 982;0.001075
Ejecución 983;0.001083
Ejecución 984;0.0010689
Ejecución 985;0.0010684
Ejecución 986;0.0010747
Ejecución 987;0.0010682
Ejecución 988;0.0010686
Ejecución 989;0.0010758
Ejecución 990;0.001075
Ejecución 991;0.0010694
Ejecución 992;0.001075
Ejecución 993;0.0010745
Ejecución 994;0.0010691
Ejecución 995;0.001075
Ejecución 996;0.0010897
Ejecución 997;0.0010684
Ejecución 998;0.0010687
Ejecución 999;0.0010832
Ejecución 1000;0.0010818
