Algoritmo;Merge_Sort
Ejecución 69;0.001396
Ejecución 70;0.0013888
Ejecución 71;0.0013931
Ejecución 72;0.0013906
Ejecución 73;0.0014082
Ejecución 74;0.001393
Ejecución 75;0.0013902
Ejecución 76;0.0013845
Ejecución 77;0.0013853
Ejecución 78;0.0013895
Ejecución 79;0.0013902
Ejecución 80;0.0014131
Ejecución 81;0.0013901
Ejecución 82;0.001586
Ejecución 83;0.0013926
Ejecución 84;0.0013858
Ejecución 85;0.0013851
Ejecución 86;0.0013913
Ejecución 87;0.0013895
Ejecución 88;0.0013901
Ejecución 89;0.0013895
Ejecución 90;0.0013902
Ejecución 91;0.0013912
Ejecución 92;0.0014522
Ejecución 93;0.0014948
Ejecución 94;0.001561
Ejecución 95;0.0015581
Ejecución 96;0.0015534
Ejecución 97;0.0015596
Ejecución 98;0.0015451
Ejecución 99;0.0015708
Ejecución 100;0.0015464
Ejecución 101;0.0015458
Ejecución 102;0.0015461
Ejecución 103;0.001547
Ejecución 104;0.0015391
Ejecución 105;0.0015482
Ejecución 106;0.0015476
Ejecución 107;0.0015586
Ejecución 108;0.0015799
Ejecución 109;0.0015619
Ejecución 110;0.001553
Ejecución 111;0.0015483
Ejecución 112;0.0015501
Ejecución 113;0.0015479
Ejecución 114;0.0015434
Ejecución 115;0.0015442
Ejecución 116;0.0015603
Ejecución 117;0.0015468
Ejecución 118;0.0015441
Ejecución 119;0.0015503
Ejecución 120;0.0015498
Ejecución 121;0.001548
Ejecución 122;0.001557
Ejecución 123;0.0015621
Ejecución 124;0.0015745
Ejecución 125;0.0015496
Ejecución 126;0.001551
Ejecución 127;0.0015562
Ejecución 128;0.0015843
Ejecución 129;0.0015499
Ejecución 130;0.0015462
Ejecución 131;0.0015443
Ejecución 132;0.0015674
Ejecución 133;0.0015757
Ejecución 134;0.0015576
Ejecución 135;0.0015598
Ejecución 136;0.0015494
Ejecución 137;0.0015549
Ejecución 138;0.0014971
Ejecución 139;0.0014205
Ejecución 140;0.0014211
Ejecución 141;0.001432
Ejecución 142;0.0051942
Ejecución 143;0.0015538
Ejecución 144;0.0015485
Ejecución 145;0.0015416
Ejecución 146;0.0014833
Ejecución 147;0.0014324
Ejecución 148;0.0014308
Ejecución 149;0.0013916
Ejecución 150;0.001384
Ejecución 151;0.0013842
Ejecución 152;0.0013916
Ejecución 153;0.001392
Ejecución 154;0.0013914
Ejecución 155;0.0013899
Ejecución 156;0.0013938
Ejecución 157;0.001426
Ejecución 158;0.0013857
Ejecución 159;0.0014076
Ejecución 160;0.0013914
Ejecución 161;0.0013907
Ejecución 162;0.0013906
Ejecución 163;0.0013904
Ejecución 164;0.0013846
Ejecución 165;0.0013856
Ejecución 166;0.0013901
Ejecución 167;0.0013919
Ejecución 168;0.0013889
Ejecución 169;0.0013896
Ejecución 170;0.0013896
Ejecución 171;0.0013832
Ejecución 172;0.0013962
Ejecución 173;0.0013909
Ejecución 174;0.0014119
Ejecución 175;0.0013899
Ejecución 176;0.0013986
Ejecución 177;0.0013952
Ejecución 178;0.0013829
Ejecución 179;0.0013476
Ejecución 180;0.0013509
Ejecución 181;0.0013536
Ejecución 182;0.0013872
Ejecución 183;0.0013911
Ejecución 184;0.0013872
Ejecución 185;0.001379
Ejecución 186;0.0013753
Ejecución 187;0.0013992
Ejecución 188;0.0013531
Ejecución 189;0.0013865
Ejecución 190;0.0013709
Ejecución 191;0.0013868
Ejecución 192;0.0013937
Ejecución 193;0.0013991
Ejecución 194;0.0014075
Ejecución 195;0.001387
Ejecución 196;0.0013879
Ejecución 197;0.0013932
Ejecución 198;0.0013739
Ejecución 199;0.0013803
Ejecución 200;0.0013846
Ejecución 201;0.001406
Ejecución 202;0.0013855
Ejecución 203;0.0013892
Ejecución 204;0.0013997
Ejecución 205;0.0013856
Ejecución 206;0.0013778
Ejecución 207;0.0013844
Ejecución 208;0.0013931
Ejecución 209;0.0013856
Ejecución 210;0.0014017
Ejecución 211;0.0013876
Ejecución 212;0.0013877
Ejecución 213;0.0013803
Ejecución 214;0.0013812
Ejecución 215;0.0013852
Ejecución 216;0.001386
Ejecución 217;0.0013862
Ejecución 218;0.001397
Ejecución 219;0.0014001
Ejecución 220;0.0013786
Ejecución 221;0.0013829
Ejecución 222;0.0014015
Ejecución 223;0.0013888
Ejecución 224;0.0013859
Ejecución 225;0.0014135
Ejecución 226;0.0013904
Ejecución 227;0.0013813
Ejecución 228;0.0014059
Ejecución 229;0.0013997
Ejecución 230;0.0013859
Ejecución 231;0.0013873
Ejecución 232;0.001385
Ejecución 233;0.0013848
Ejecución 234;0.0013796
Ejecución 235;0.0013806
Ejecución 236;0.0013854
Ejecución 237;0.0016292
Ejecución 238;0.0013878
Ejecución 239;0.0013954
Ejecución 240;0.0013924
Ejecución 241;0.0013859
Ejecución 242;0.0013796
Ejecución 243;0.001381
Ejecución 244;0.0013929
Ejecución 245;0.0013919
Ejecución 246;0.0017309
Ejecución 247;0.0013892
Ejecución 248;0.0013872
Ejecución 249;0.0013874
Ejecución 250;0.001386
Ejecución 251;0.0013807
Ejecución 252;0.0013799
Ejecución 253;0.0013872
Ejecución 254;0.0014043
Ejecución 255;0.0013888
Ejecución 256;0.0014047
Ejecución 257;0.0013846
Ejecución 258;0.0013814
Ejecución 259;0.0013793
Ejecución 260;0.0013944
Ejecución 261;0.0013889
Ejecución 262;0.0013865
Ejecución 263;0.0014604
Ejecución 264;0.0013864
Ejecución 265;0.0013799
Ejecución 266;0.0013785
Ejecución 267;0.0014
Ejecución 268;0.0013867
Ejecución 269;0.0013857
Ejecución 270;0.0013882
Ejecución 271;0.0013844
Ejecución 272;0.0013945
Ejecución 273;0.0014483
Ejecución 274;0.0014927
Ejecución 275;0.0014433
Ejecución 276;0.001385
Ejecución 277;0.0013864
Ejecución 278;0.0013863
Ejecución 279;0.0013995
Ejecución 280;0.0014044
Ejecución 281;0.001394
Ejecución 282;0.0013859
Ejecución 283;0.001385
Ejecución 284;0.0013851
Ejecución 285;0.0013864
Ejecución 286;0.0013858
Ejecución 287;0.0013801
Ejecución 288;0.0013798
Ejecución 289;0.0013848
Ejecución 290;0.0014032
Ejecución 291;0.0013867
Ejecución 292;0.0013868
Ejecución 293;0.001385
Ejecución 294;0.0013787
Ejecución 295;0.0013794
Ejecución 296;0.0013853
Ejecución 297;0.0013864
Ejecución 298;0.0014004
Ejecución 299;0.0014037
Ejecución 300;0.0013867
Ejecución 301;0.0013803
Ejecución 302;0.0013791
Ejecución 303;0.0013865
Ejecución 304;0.0013861
Ejecución 305;0.001385
Ejecución 306;0.0013862
Ejecución 307;0.0013858
Ejecución 308;0.0013899
Ejecución 309;0.0013772
Ejecución 310;0.0013865
Ejecución 311;0.0013866
Ejecución 312;0.0013867
Ejecución 313;0.0013872
Ejecución 314;0.0013857
Ejecución 315;0.0013952
Ejecución 316;0.0013787
Ejecución 317;0.0014006
Ejecución 318;0.001393
Ejecución 319;0.0013923
Ejecución 320;0.0013824
Ejecución 321;0.0013898
Ejecución 322;0.001388
Ejecución 323;0.0013801
Ejecución 324;0.0013847
Ejecución 325;0.0013864
Ejecución 326;0.0014019
Ejecución 327;0.0013868
Ejecución 328;0.0013866
Ejecución 329;0.00138
Ejecución 330;0.0013793
Ejecución 331;0.0013843
Ejecución 332;0.0013869
Ejecución 333;0.0014006
Ejecución 334;0.0013827
Ejecución 335;0.0013537
Ejecución 336;0.0015256
Ejecución 337;0.0013453
Ejecución 338;0.001353
Ejecución 339;0.0013527
Ejecución 340;0.001352
Ejecución 341;0.0013515
Ejecución 342;0.0013525
Ejecución 343;0.0013487
Ejecución 344;0.0013466
Ejecución 345;0.0013613
Ejecución 346;0.0013508
Ejecución 347;0.0013526
Ejecución 348;0.0013487
Ejecución 349;0.0013455
Ejecución 350;0.001345
Ejecución 351;0.001351
Ejecución 352;0.0013516
Ejecución 353;0.0013525
Ejecución 354;0.0013504
Ejecución 355;0.0020371
Ejecución 356;0.0022544
Ejecución 357;0.001548
Ejecución 358;0.0015501
Ejecución 359;0.0015432
Ejecución 360;0.0015389
Ejecución 361;0.0015487
Ejecución 362;0.001572
Ejecución 363;0.0015497
Ejecución 364;0.0015409
Ejecución 365;0.0015399
Ejecución 366;0.0015698
Ejecución 367;0.0015388
Ejecución 368;0.0015399
Ejecución 369;0.0015383
Ejecución 370;0.0015419
Ejecución 371;0.0015423
Ejecución 372;0.0015429
Ejecución 373;0.0015375
Ejecución 374;0.0015338
Ejecución 375;0.0015333
Ejecución 376;0.001519
Ejecución 377;0.0015459
Ejecución 378;0.0015384
Ejecución 379;0.0015091
Ejecución 380;0.0014977
Ejecución 381;0.0014956
Ejecución 382;0.0015137
Ejecución 383;0.0015284
Ejecución 384;0.001523
Ejecución 385;0.0015002
Ejecución 386;0.0015
Ejecución 387;0.0014963
Ejecución 388;0.0015024
Ejecución 389;0.0016786
Ejecución 390;0.0015009
Ejecución 391;0.0015068
Ejecución 392;0.0014962
Ejecución 393;0.0014991
Ejecución 394;0.0015126
Ejecución 395;0.0014543
Ejecución 396;0.0014043
Ejecución 397;0.0013849
Ejecución 398;0.0014016
Ejecución 399;0.0013877
Ejecución 400;0.0013851
Ejecución 401;0.001398
Ejecución 402;0.001345
Ejecución 403;0.0013509
Ejecución 404;0.0013527
Ejecución 405;0.0013737
Ejecución 406;0.0013536
Ejecución 407;0.0013448
Ejecución 408;0.0013446
Ejecución 409;0.0013505
Ejecución 410;0.0013558
Ejecución 411;0.0013554
Ejecución 412;0.0013571
Ejecución 413;0.0013492
Ejecución 414;0.0013503
Ejecución 415;0.0013718
Ejecución 416;0.0013549
Ejecución 417;0.0013649
Ejecución 418;0.0013568
Ejecución 419;0.0013526
Ejecución 420;0.0013517
Ejecución 421;0.0013584
Ejecución 422;0.001359
Ejecución 423;0.001359
Ejecución 424;0.0013557
Ejecución 425;0.0013513
Ejecución 426;0.0013514
Ejecución 427;0.0013568
Ejecución 428;0.0013569
Ejecución 429;0.0013571
Ejecución 430;0.0013572
Ejecución 431;0.0013552
Ejecución 432;0.0013517
Ejecución 433;0.0013655
Ejecución 434;0.001371
Ejecución 435;0.001357
Ejecución 436;0.001356
Ejecución 437;0.0013554
Ejecución 438;0.0013492
Ejecución 439;0.0013506
Ejecución 440;0.0013552
Ejecución 441;0.0013557
Ejecución 442;0.0013573
Ejecución 443;0.0013586
Ejecución 444;0.001599
Ejecución 445;0.0013911
Ejecución 446;0.0014574
Ejecución 447;0.0015301
Ejecución 448;0.0015478
Ejecución 449;0.0015443
Ejecución 450;0.001553
Ejecución 451;0.0015438
Ejecución 452;0.0015698
Ejecución 453;0.0015474
Ejecución 454;0.0015445
Ejecución 455;0.0015437
Ejecución 456;0.0015462
Ejecución 457;0.0015442
Ejecución 458;0.0015503
Ejecución 459;0.0015051
Ejecución 460;0.0015571
Ejecución 461;0.0015612
Ejecución 462;0.0015467
Ejecución 463;0.0015444
Ejecución 464;0.0015368
Ejecución 465;0.0014943
Ejecución 466;0.0015898
Ejecución 467;0.0015637
Ejecución 468;0.0016044
Ejecución 469;0.0015779
Ejecución 470;0.0015393
Ejecución 471;0.0015387
Ejecución 472;0.0015534
Ejecución 473;0.0015455
Ejecución 474;0.0015442
Ejecución 475;0.0015473
Ejecución 476;0.0015186
Ejecución 477;0.0015023
Ejecución 478;0.0015028
Ejecución 479;0.0015016
Ejecución 480;0.0015029
Ejecución 481;0.001503
Ejecución 482;0.0015212
Ejecución 483;0.0015017
Ejecución 484;0.0015165
Ejecución 485;0.0014971
Ejecución 486;0.0014955
Ejecución 487;0.0014954
Ejecución 488;0.0015012
Ejecución 489;0.0014877
Ejecución 490;0.0014193
Ejecución 491;0.0013913
Ejecución 492;0.0014079
Ejecución 493;0.0014015
Ejecución 494;0.0013507
Ejecución 495;0.0013513
Ejecución 496;0.0013569
Ejecución 497;0.0013572
Ejecución 498;0.0013569
Ejecución 499;0.0013613
Ejecución 500;0.0013473
Ejecución 501;0.0013505
Ejecución 502;0.0013951
Ejecución 503;0.0013623
Ejecución 504;0.0013566
Ejecución 505;0.0013554
Ejecución 506;0.0013494
Ejecución 507;0.0013511
Ejecución 508;0.0013552
Ejecución 509;0.0013568
Ejecución 510;0.0013563
Ejecución 511;0.0013858
Ejecución 512;0.0013556
Ejecución 513;0.0013487
Ejecución 514;0.0013533
Ejecución 515;0.0013552
Ejecución 516;0.0013549
Ejecución 517;0.0013555
Ejecución 518;0.0013545
Ejecución 519;0.0013496
Ejecución 520;0.0013504
Ejecución 521;0.0016737
Ejecución 522;0.0013549
Ejecución 523;0.0013551
Ejecución 524;0.0013569
Ejecución 525;0.0013541
Ejecución 526;0.0013488
Ejecución 527;0.0013513
Ejecución 528;0.001356
Ejecución 529;0.0013556
Ejecución 530;0.0013747
Ejecución 531;0.0013577
Ejecución 532;0.0013476
Ejecución 533;0.0013502
Ejecución 534;0.001368
Ejecución 535;0.0013558
Ejecución 536;0.0013551
Ejecución 537;0.001356
Ejecución 538;0.0013511
Ejecución 539;0.0013509
Ejecución 540;0.0016625
Ejecución 541;0.0013572
Ejecución 542;0.0013564
Ejecución 543;0.0013537
Ejecución 544;0.0013559
Ejecución 545;0.0013483
Ejecución 546;0.0013511
Ejecución 547;0.0013551
Ejecución 548;0.0013576
Ejecución 549;0.0013724
Ejecución 550;0.0013586
Ejecución 551;0.0013524
Ejecución 552;0.0013663
Ejecución 553;0.001356
Ejecución 554;0.0013552
Ejecución 555;0.0013563
Ejecución 556;0.0013627
Ejecución 557;0.0013553
Ejecución 558;0.0013457
Ejecución 559;0.0016095
Ejecución 560;0.0014536
Ejecución 561;0.0015446
Ejecución 562;0.0015411
Ejecución 563;0.001543
Ejecución 564;0.0015485
Ejecución 565;0.0015479
Ejecución 566;0.001592
Ejecución 567;0.0015673
Ejecución 568;0.0015611
Ejecución 569;0.0015417
Ejecución 570;0.0015397
Ejecución 571;0.0015487
Ejecución 572;0.001545
Ejecución 573;0.0015472
Ejecución 574;0.0015745
Ejecución 575;0.0015462
Ejecución 576;0.0015464
Ejecución 577;0.0015462
Ejecución 578;0.0015309
Ejecución 579;0.0014973
Ejecución 580;0.0014948
Ejecución 581;0.0014916
Ejecución 582;0.001492
Ejecución 583;0.0014985
Ejecución 584;0.0015203
Ejecución 585;0.0015084
Ejecución 586;0.0014983
Ejecución 587;0.0014965
Ejecución 588;0.0014974
Ejecución 589;0.0014985
Ejecución 590;0.0014972
Ejecución 591;0.0015338
Ejecución 592;0.0014957
Ejecución 593;0.0014902
Ejecución 594;0.001492
Ejecución 595;0.0014932
Ejecución 596;0.0014588
Ejecución 597;0.0014033
Ejecución 598;0.0013979
Ejecución 599;0.0013837
Ejecución 600;0.005329
Ejecución 601;0.0014287
Ejecución 602;0.0013873
Ejecución 603;0.001379
Ejecución 604;0.0014098
Ejecución 605;0.001413
Ejecución 606;0.001385
Ejecución 607;0.0013534
Ejecución 608;0.001353
Ejecución 609;0.0013525
Ejecución 610;0.001378
Ejecución 611;0.0013992
Ejecución 612;0.0013772
Ejecución 613;0.0013507
Ejecución 614;0.0013514
Ejecución 615;0.0013506
Ejecución 616;0.0013727
Ejecución 617;0.0013463
Ejecución 618;0.0013518
Ejecución 619;0.0013557
Ejecución 620;0.0013497
Ejecución 621;0.0013531
Ejecución 622;0.0013462
Ejecución 623;0.0013451
Ejecución 624;0.0013518
Ejecución 625;0.0016626
Ejecución 626;0.0013546
Ejecución 627;0.0013514
Ejecución 628;0.0013512
Ejecución 629;0.0013469
Ejecución 630;0.0013461
Ejecución 631;0.0013537
Ejecución 632;0.0013497
Ejecución 633;0.0013515
Ejecución 634;0.0013733
Ejecución 635;0.0013476
Ejecución 636;0.0013485
Ejecución 637;0.0013528
Ejecución 638;0.0013545
Ejecución 639;0.0013523
Ejecución 640;0.0013627
Ejecución 641;0.0013581
Ejecución 642;0.0013438
Ejecución 643;0.0013579
Ejecución 644;0.001352
Ejecución 645;0.0013588
Ejecución 646;0.0013571
Ejecución 647;0.0013497
Ejecución 648;0.0013571
Ejecución 649;0.0013637
Ejecución 650;0.0013617
Ejecución 651;0.0013614
Ejecución 652;0.0013773
Ejecución 653;0.00139
Ejecución 654;0.0014202
Ejecución 655;0.0014207
Ejecución 656;0.0014858
Ejecución 657;0.001472
Ejecución 658;0.0014243
Ejecución 659;0.0014253
Ejecución 660;0.0014251
Ejecución 661;0.001503
Ejecución 662;0.0014297
Ejecución 663;0.0014182
Ejecución 664;0.0014209
Ejecución 665;0.0014248
Ejecución 666;0.0014715
Ejecución 667;0.0015199
Ejecución 668;0.0014524
Ejecución 669;0.0013899
Ejecución 670;0.0013738
Ejecución 671;0.0013493
Ejecución 672;0.0013483
Ejecución 673;0.0013557
Ejecución 674;0.001355
Ejecución 675;0.0013573
Ejecución 676;0.001357
Ejecución 677;0.0013545
Ejecución 678;0.0013512
Ejecución 679;0.0013565
Ejecución 680;0.0013731
Ejecución 681;0.0013544
Ejecución 682;0.0013555
Ejecución 683;0.0013728
Ejecución 684;0.0013509
Ejecución 685;0.0013489
Ejecución 686;0.0013786
Ejecución 687;0.0013603
Ejecución 688;0.0013547
Ejecución 689;0.0014799
Ejecución 690;0.0013998
Ejecución 691;0.0013497
Ejecución 692;0.0013506
Ejecución 693;0.0013734
Ejecución 694;0.0013627
Ejecución 695;0.0013551
Ejecución 696;0.0013652
Ejecución 697;0.0013606
Ejecución 698;0.001342
Ejecución 699;0.0016703
Ejecución 700;0.0013618
Ejecución 701;0.0013862
Ejecución 702;0.001364
Ejecución 703;0.0013618
Ejecución 704;0.0013838
Ejecución 705;0.0013458
Ejecución 706;0.0013561
Ejecución 707;0.0013766
Ejecución 708;0.0013584
Ejecución 709;0.0013196
Ejecución 710;0.0013635
Ejecución 711;0.0013572
Ejecución 712;0.0013515
Ejecución 713;0.00136
Ejecución 714;0.0013605
Ejecución 715;0.001358
Ejecución 716;0.0013686
Ejecución 717;0.0013473
Ejecución 718;0.0015476
Ejecución 719;0.0013544
Ejecución 720;0.0013718
Ejecución 721;0.0013565
Ejecución 722;0.0013549
Ejecución 723;0.00137
Ejecución 724;0.0013482
Ejecución 725;0.0013433
Ejecución 726;0.0013656
Ejecución 727;0.001674
Ejecución 728;0.0013519
Ejecución 729;0.0013497
Ejecución 730;0.0013585
Ejecución 731;0.0013518
Ejecución 732;0.001343
Ejecución 733;0.0013576
Ejecución 734;0.0013691
Ejecución 735;0.0013486
Ejecución 736;0.0013595
Ejecución 737;0.0013581
Ejecución 738;0.0013438
Ejecución 739;0.0013651
Ejecución 740;0.0013656
Ejecución 741;0.0013601
Ejecución 742;0.0013559
Ejecución 743;0.0013662
Ejecución 744;0.001345
Ejecución 745;0.001351
Ejecución 746;0.0013519
Ejecución 747;0.0013519
Ejecución 748;0.0013547
Ejecución 749;0.0013657
Ejecución 750;0.0013469
Ejecución 751;0.0013521
Ejecución 752;0.001351
Ejecución 753;0.001352
Ejecución 754;0.0013523
Ejecución 755;0.0013667
Ejecución 756;0.0013576
Ejecución 757;0.0013772
Ejecución 758;0.001362
Ejecución 759;0.0013595
Ejecución 760;0.0013577
Ejecución 761;0.0013551
Ejecución 762;0.0013694
Ejecución 763;0.0013592
Ejecución 764;0.0013619
Ejecución 765;0.0013676
Ejecución 766;0.0013539
Ejecución 767;0.0013596
Ejecución 768;0.0013688
Ejecución 769;0.0013494
Ejecución 770;0.0013572
Ejecución 771;0.0013546
Ejecución 772;0.0013558
Ejecución 773;0.0013634
Ejecución 774;0.0013601
Ejecución 775;0.0013644
Ejecución 776;0.0013562
Ejecución 777;0.0013549
Ejecución 778;0.0013556
Ejecución 779;0.0013568
Ejecución 780;0.0013693
Ejecución 781;0.0013534
Ejecución 782;0.0016047
Ejecución 783;0.0014344
Ejecución 784;0.0014259
Ejecución 785;0.0014248
Ejecución 786;0.0014242
Ejecución 787;0.0014258
Ejecución 788;0.0014263
Ejecución 789;0.0014263
Ejecución 790;0.0024806
Ejecución 791;0.0015136
Ejecución 792;0.0014926
Ejecución 793;0.0014998
Ejecución 794;0.0015028
Ejecución 795;0.0014931
Ejecución 796;0.0014876
Ejecución 797;0.0014981
Ejecución 798;0.001498
Ejecución 799;0.0014965
Ejecución 800;0.0015123
Ejecución 801;0.0014971
Ejecución 802;0.0014541
Ejecución 803;0.0013896
Ejecución 804;0.0013446
Ejecución 805;0.0013448
Ejecución 806;0.0013531
Ejecución 807;0.0013579
Ejecución 808;0.0013668
Ejecución 809;0.0013509
Ejecución 810;0.0013452
Ejecución 811;0.0013454
Ejecución 812;0.00135
Ejecución 813;0.0013512
Ejecución 814;0.0013511
Ejecución 815;0.0013499
Ejecución 816;0.0013612
Ejecución 817;0.001356
Ejecución 818;0.0013508
Ejecución 819;0.0013511
Ejecución 820;0.0013579
Ejecución 821;0.0013579
Ejecución 822;0.0013513
Ejecución 823;0.0013527
Ejecución 824;0.0013587
Ejecución 825;0.0013667
Ejecución 826;0.0013511
Ejecución 827;0.0013522
Ejecución 828;0.0013528
Ejecución 829;0.0013649
Ejecución 830;0.0013483
Ejecución 831;0.00135
Ejecución 832;0.0013512
Ejecución 833;0.0013498
Ejecución 834;0.0013597
Ejecución 835;0.0013597
Ejecución 836;0.0013493
Ejecución 837;0.0013512
Ejecución 838;0.0013652
Ejecución 839;0.0013504
Ejecución 840;0.0013501
Ejecución 841;0.0013642
Ejecución 842;0.0013494
Ejecución 843;0.0013515
Ejecución 844;0.001365
Ejecución 845;0.0013513
Ejecución 846;0.001347
Ejecución 847;0.0013522
Ejecución 848;0.0013503
Ejecución 849;0.001351
Ejecución 850;0.0013507
Ejecución 851;0.0013492
Ejecución 852;0.0013454
Ejecución 853;0.0013652
Ejecución 854;0.001353
Ejecución 855;0.001352
Ejecución 856;0.0013649
Ejecución 857;0.0013545
Ejecución 858;0.0013502
Ejecución 859;0.001366
Ejecución 860;0.0013521
Ejecución 861;0.0013513
Ejecución 862;0.0013627
Ejecución 863;0.0015551
Ejecución 864;0.0013608
Ejecución 865;0.0013518
Ejecución 866;0.0013553
Ejecución 867;0.0013518
Ejecución 868;0.0013529
Ejecución 869;0.0013603
Ejecución 870;0.0013526
Ejecución 871;0.0013466
Ejecución 872;0.0013466
Ejecución 873;0.0013519
Ejecución 874;0.0013528
Ejecución 875;0.0013612
Ejecución 876;0.0013606
Ejecución 877;0.001353
Ejecución 878;0.0013628
Ejecución 879;0.0013725
Ejecución 880;0.0013567
Ejecución 881;0.0013836
Ejecución 882;0.0013527
Ejecución 883;0.0013551
Ejecución 884;0.0013468
Ejecución 885;0.0013447
Ejecución 886;0.0013479
Ejecución 887;0.0013511
Ejecución 888;0.0013514
Ejecución 889;0.0013482
Ejecución 890;0.0013619
Ejecución 891;0.0013477
Ejecución 892;0.0013533
Ejecución 893;0.0013514
Ejecución 894;0.0013648
Ejecución 895;0.0013493
Ejecución 896;0.0013445
Ejecución 897;0.0013724
Ejecución 898;0.0013502
Ejecución 899;0.0013666
Ejecución 900;0.0013628
Ejecución 901;0.0013532
Ejecución 902;0.0013502
Ejecución 903;0.0013527
Ejecución 904;0.0013503
Ejecución 905;0.0013551
Ejecución 906;0.001372
Ejecución 907;0.0013203
Ejecución 908;0.0013507
Ejecución 909;0.001315
Ejecución 910;0.0013506
Ejecución 911;0.0013501
Ejecución 912;0.0013637
Ejecución 913;0.0013493
Ejecución 914;0.0013494
Ejecución 915;0.0013798
Ejecución 916;0.0013529
Ejecución 917;0.0013509
Ejecución 918;0.0015637
Ejecución 919;0.0014371
Ejecución 920;0.0014371
Ejecución 921;0.0013869
Ejecución 922;0.0013192
Ejecución 923;0.0013192
Ejecución 924;0.0013579
Ejecución 925;0.0013598
Ejecución 926;0.0013251
Ejecución 927;0.0014009
Ejecución 928;0.0013476
Ejecución 929;0.001364
Ejecución 930;0.0013556
Ejecución 931;0.0013525
Ejecución 932;0.0013613
Ejecución 933;0.0013541
Ejecución 934;0.0013142
Ejecución 935;0.0013644
Ejecución 936;0.0013961
Ejecución 937;0.0014285
Ejecución 938;0.0014985
Ejecución 939;0.001566
Ejecución 940;0.0015517
Ejecución 941;0.0015421
Ejecución 942;0.0015407
Ejecución 943;0.0015404
Ejecución 944;0.001539
Ejecución 945;0.0016082
Ejecución 946;0.0015402
Ejecución 947;0.0015391
Ejecución 948;0.0015394
Ejecución 949;0.0015634
Ejecución 950;0.0015326
Ejecución 951;0.0015312
Ejecución 952;0.0015329
Ejecución 953;0.0015478
Ejecución 954;0.00154
Ejecución 955;0.0015402
Ejecución 956;0.0015423
Ejecución 957;0.0015395
Ejecución 958;0.0015392
Ejecución 959;0.0015312
Ejecución 960;0.0014949
Ejecución 961;0.0014997
Ejecución 962;0.0014987
Ejecución 963;0.0014982
Ejecución 964;0.0015109
Ejecución 965;0.0015133
Ejecución 966;0.0014888
Ejecución 967;0.0014493
Ejecución 968;0.0014754
Ejecución 969;0.0014775
Ejecución 970;0.0014792
Ejecución 971;0.001461
Ejecución 972;0.0014633
Ejecución 973;0.0014725
Ejecución 974;0.0014163
Ejecución 975;0.001358
Ejecución 976;0.0013536
Ejecución 977;0.001351
Ejecución 978;0.001345
Ejecución 979;0.0013719
Ejecución 980;0.0013625
Ejecución 981;0.0013867
Ejecución 982;0.0014042
Ejecución 983;0.0013949
Ejecución 984;0.0013953
Ejecución 985;0.0014018
Ejecución 986;0.0013587
Ejecución 987;0.0013596
Ejecución 988;0.0014511
Ejecución 989;0.00142
Ejecución 990;0.0013909
Ejecución 991;0.0013853
Ejecución 992;0.0013877
Ejecución 993;0.0013916
Ejecución 994;0.0014439
Ejecución 995;0.0013929
Ejecución 996;0.001398
Ejecución 997;0.001394
Ejecución 998;0.0013879
Ejecución 999;0.0013903
Ejecución 1000;0.0013938
